Circuit: * C:\Users\ycay\Desktop\FullBridge_Modulations\Transformless_SP_Inverter\FullBridge_LTspice\UJ4C075018K4S\Bipolar_UJ4C075018K4S_DeadTime.asc

Instance "m:u4:m1:2": Length shorter than recommended for a level 3 MOSFET.
Instance "m:u4:m1:1": Length shorter than recommended for a level 3 MOSFET.
Instance "m:u3:m1:2": Length shorter than recommended for a level 3 MOSFET.
Instance "m:u3:m1:1": Length shorter than recommended for a level 3 MOSFET.
Instance "m:u2:m1:2": Length shorter than recommended for a level 3 MOSFET.
Instance "m:u2:m1:1": Length shorter than recommended for a level 3 MOSFET.
Instance "m:u1:m1:2": Length shorter than recommended for a level 3 MOSFET.
Instance "m:u1:m1:1": Length shorter than recommended for a level 3 MOSFET.
Direct Newton iteration for .op point succeeded.
Heightened Def Con from 0.00982575 to 0.00982576
Heightened Def Con from 0.00983528 to 0.00983529
Heightened Def Con from 0.00984572 to 0.00984573
Heightened Def Con from 0.00985531 to 0.00985532
Heightened Def Con from 0.0098657 to 0.0098657
Heightened Def Con from 0.00987534 to 0.00987535
Heightened Def Con from 0.00988567 to 0.00988567
Heightened Def Con from 0.00989537 to 0.00989537
Heightened Def Con from 0.00990564 to 0.00990564
Heightened Def Con from 0.00991539 to 0.0099154
Heightened Def Con from 0.00992561 to 0.00992562
Heightened Def Con from 0.00993542 to 0.00993543
Heightened Def Con from 0.00994559 to 0.00994559
Heightened Def Con from 0.00995545 to 0.00995545
Heightened Def Con from 0.00996556 to 0.00996556
Heightened Def Con from 0.00997548 to 0.00997548
Heightened Def Con from 0.00998553 to 0.00998554
Heightened Def Con from 0.0099955 to 0.00999551
Heightened Def Con from 0.0100055 to 0.0100055
Heightened Def Con from 0.0100155 to 0.0100155
Heightened Def Con from 0.0100255 to 0.0100255
Heightened Def Con from 0.0100356 to 0.0100356
Heightened Def Con from 0.0100455 to 0.0100455
Heightened Def Con from 0.0100556 to 0.0100556
Heightened Def Con from 0.0100654 to 0.0100654
Heightened Def Con from 0.0100756 to 0.0100756
Heightened Def Con from 0.0100854 to 0.0100854
Heightened Def Con from 0.0100956 to 0.0100956
Heightened Def Con from 0.0101054 to 0.0101054
Heightened Def Con from 0.0101157 to 0.0101157
Heightened Def Con from 0.0101253 to 0.0101253
Heightened Def Con from 0.0101357 to 0.0101357
Heightened Def Con from 0.0101453 to 0.0101453
Heightened Def Con from 0.0101557 to 0.0101557
Heightened Def Con from 0.0101653 to 0.0101653
Heightened Def Con from 0.0101758 to 0.0101758
Heightened Def Con from 0.0101853 to 0.0101853
Heightened Def Con from 0.0101958 to 0.0101958
Heightened Def Con from 0.0102052 to 0.0102052
Heightened Def Con from 0.0102158 to 0.0102158
Heightened Def Con from 0.0102252 to 0.0102252
Heightened Def Con from 0.0102358 to 0.0102358
Heightened Def Con from 0.0102452 to 0.0102452
Heightened Def Con from 0.0102559 to 0.0102559
Heightened Def Con from 0.0102651 to 0.0102652
Heightened Def Con from 0.0102759 to 0.0102759
Heightened Def Con from 0.0102851 to 0.0102851
Heightened Def Con from 0.0102959 to 0.0102959
Heightened Def Con from 0.0103051 to 0.0103051
Heightened Def Con from 0.0103159 to 0.0103159
Heightened Def Con from 0.0103251 to 0.0103251
Heightened Def Con from 0.010336 to 0.010336
Heightened Def Con from 0.010345 to 0.010345
Heightened Def Con from 0.010356 to 0.010356
Heightened Def Con from 0.010365 to 0.010365
Heightened Def Con from 0.010376 to 0.010376
Heightened Def Con from 0.010385 to 0.010385
Heightened Def Con from 0.010396 to 0.0103961
Heightened Def Con from 0.010405 to 0.010405
Heightened Def Con from 0.0104161 to 0.0104161
Heightened Def Con from 0.0104361 to 0.0104361
Heightened Def Con from 0.0104561 to 0.0104561
Heightened Def Con from 0.0104762 to 0.0104762
Heightened Def Con from 0.0104962 to 0.0104962
Heightened Def Con from 0.0105162 to 0.0105162
Heightened Def Con from 0.0105244 to 0.0105244
Heightened Def Con from 0.0105244 to 0.0105244
Heightened Def Con from 0.0105362 to 0.0105362
Heightened Def Con from 0.0105444 to 0.0105444
Heightened Def Con from 0.0105444 to 0.0105444
Heightened Def Con from 0.0105563 to 0.0105563
Heightened Def Con from 0.0105644 to 0.0105644
Heightened Def Con from 0.0105644 to 0.0105644
Heightened Def Con from 0.0105763 to 0.0105763
Heightened Def Con from 0.0105843 to 0.0105843
Heightened Def Con from 0.0105843 to 0.0105843
Heightened Def Con from 0.0105963 to 0.0105963
Heightened Def Con from 0.0106043 to 0.0106043
Heightened Def Con from 0.0106043 to 0.0106043
Heightened Def Con from 0.0106163 to 0.0106164
Heightened Def Con from 0.0106243 to 0.0106243
Heightened Def Con from 0.0106243 to 0.0106243
Heightened Def Con from 0.0106364 to 0.0106364
Heightened Def Con from 0.0106442 to 0.0106443
Heightened Def Con from 0.0106443 to 0.0106443
Heightened Def Con from 0.0106564 to 0.0106564
Heightened Def Con from 0.0106642 to 0.0106642
Heightened Def Con from 0.0106642 to 0.0106642
Heightened Def Con from 0.0106764 to 0.0106764
Heightened Def Con from 0.0106842 to 0.0106842
Heightened Def Con from 0.0106842 to 0.0106842
Heightened Def Con from 0.0106965 to 0.0106965
Heightened Def Con from 0.0107042 to 0.0107042
Heightened Def Con from 0.0107042 to 0.0107042
Heightened Def Con from 0.0107165 to 0.0107165
Heightened Def Con from 0.0107241 to 0.0107241
Heightened Def Con from 0.0107242 to 0.0107242
Heightened Def Con from 0.0107365 to 0.0107365
Heightened Def Con from 0.0107441 to 0.0107441
Heightened Def Con from 0.0107441 to 0.0107441
Heightened Def Con from 0.0107565 to 0.0107565
Heightened Def Con from 0.0107641 to 0.0107641
Heightened Def Con from 0.0107641 to 0.0107641
Heightened Def Con from 0.0107766 to 0.0107766
Heightened Def Con from 0.0107841 to 0.0107841
Heightened Def Con from 0.0107841 to 0.0107841
Heightened Def Con from 0.0107966 to 0.0107966
Heightened Def Con from 0.010804 to 0.010804
Heightened Def Con from 0.010804 to 0.010804
Heightened Def Con from 0.0108166 to 0.0108166
Heightened Def Con from 0.010824 to 0.010824
Heightened Def Con from 0.010824 to 0.010824
Heightened Def Con from 0.0108366 to 0.0108366
Heightened Def Con from 0.010844 to 0.010844
Heightened Def Con from 0.010844 to 0.010844
Heightened Def Con from 0.0108567 to 0.0108567
Heightened Def Con from 0.010864 to 0.010864
Heightened Def Con from 0.010864 to 0.010864
Heightened Def Con from 0.0108767 to 0.0108767
Heightened Def Con from 0.0108839 to 0.0108839
Heightened Def Con from 0.0108839 to 0.0108839
Heightened Def Con from 0.0108967 to 0.0108967
Heightened Def Con from 0.0109039 to 0.0109039
Heightened Def Con from 0.0109039 to 0.0109039
Heightened Def Con from 0.0109167 to 0.0109168
Heightened Def Con from 0.0109239 to 0.0109239
Heightened Def Con from 0.0109239 to 0.0109239
Heightened Def Con from 0.0109368 to 0.0109368
Heightened Def Con from 0.0109439 to 0.0109439
Heightened Def Con from 0.0109439 to 0.0109439
Heightened Def Con from 0.0109568 to 0.0109568
Heightened Def Con from 0.0109638 to 0.0109638
Heightened Def Con from 0.0109638 to 0.0109638
Heightened Def Con from 0.0109768 to 0.0109768
Heightened Def Con from 0.0109838 to 0.0109838
Heightened Def Con from 0.0109838 to 0.0109838
Heightened Def Con from 0.0109969 to 0.0109969
Heightened Def Con from 0.0110038 to 0.0110038
Heightened Def Con from 0.0110038 to 0.0110038
Heightened Def Con from 0.0110169 to 0.0110169
Heightened Def Con from 0.0110237 to 0.0110237
Heightened Def Con from 0.0110238 to 0.0110238
Heightened Def Con from 0.0110369 to 0.0110369
Heightened Def Con from 0.0110437 to 0.0110437
Heightened Def Con from 0.0110437 to 0.0110437
Heightened Def Con from 0.0110569 to 0.0110569
Heightened Def Con from 0.0110637 to 0.0110637
Heightened Def Con from 0.0110637 to 0.0110637
Heightened Def Con from 0.011077 to 0.011077
Heightened Def Con from 0.0110837 to 0.0110837
Heightened Def Con from 0.0110837 to 0.0110837
Heightened Def Con from 0.011097 to 0.011097
Heightened Def Con from 0.0111036 to 0.0111036
Heightened Def Con from 0.0111037 to 0.0111037
Heightened Def Con from 0.011117 to 0.011117
Heightened Def Con from 0.0111236 to 0.0111236
Heightened Def Con from 0.0111236 to 0.0111236
Heightened Def Con from 0.011137 to 0.011137
Heightened Def Con from 0.0111436 to 0.0111436
Heightened Def Con from 0.0111436 to 0.0111436
Heightened Def Con from 0.0111571 to 0.0111571
Heightened Def Con from 0.0111636 to 0.0111636
Heightened Def Con from 0.0111636 to 0.0111636
Heightened Def Con from 0.0111771 to 0.0111771
Heightened Def Con from 0.0111835 to 0.0111835
Heightened Def Con from 0.0111836 to 0.0111836
Heightened Def Con from 0.0111971 to 0.0111971
Heightened Def Con from 0.0112035 to 0.0112035
Heightened Def Con from 0.0112035 to 0.0112035
Heightened Def Con from 0.0112171 to 0.0112171
Heightened Def Con from 0.0112235 to 0.0112235
Heightened Def Con from 0.0112235 to 0.0112235
Heightened Def Con from 0.0112372 to 0.0112372
Heightened Def Con from 0.0112435 to 0.0112435
Heightened Def Con from 0.0112435 to 0.0112435
Heightened Def Con from 0.0112572 to 0.0112572
Heightened Def Con from 0.0112634 to 0.0112634
Heightened Def Con from 0.0112635 to 0.0112635
Heightened Def Con from 0.0112772 to 0.0112772
Heightened Def Con from 0.0112834 to 0.0112834
Heightened Def Con from 0.0112834 to 0.0112834
Heightened Def Con from 0.0112972 to 0.0112972
Heightened Def Con from 0.0113034 to 0.0113034
Heightened Def Con from 0.0113034 to 0.0113034
Heightened Def Con from 0.0113173 to 0.0113173
Heightened Def Con from 0.0113234 to 0.0113234
Heightened Def Con from 0.0113234 to 0.0113234
Heightened Def Con from 0.0113373 to 0.0113373
Heightened Def Con from 0.0113433 to 0.0113433
Heightened Def Con from 0.0113434 to 0.0113434
Heightened Def Con from 0.0113573 to 0.0113573
Heightened Def Con from 0.0113633 to 0.0113633
Heightened Def Con from 0.0113633 to 0.0113633
Heightened Def Con from 0.0113773 to 0.0113773
Heightened Def Con from 0.0113833 to 0.0113833
Heightened Def Con from 0.0113833 to 0.0113833
Heightened Def Con from 0.0113974 to 0.0113974
Heightened Def Con from 0.0114033 to 0.0114033
Heightened Def Con from 0.0114033 to 0.0114033
Heightened Def Con from 0.0114174 to 0.0114174
Heightened Def Con from 0.0114232 to 0.0114232
Heightened Def Con from 0.0114233 to 0.0114233
Heightened Def Con from 0.0114374 to 0.0114374
Heightened Def Con from 0.0114432 to 0.0114432
Heightened Def Con from 0.0114432 to 0.0114432
Heightened Def Con from 0.0114574 to 0.0114574
Heightened Def Con from 0.0114632 to 0.0114632
Heightened Def Con from 0.0114632 to 0.0114632
Heightened Def Con from 0.0114775 to 0.0114775
Heightened Def Con from 0.0114832 to 0.0114832
Heightened Def Con from 0.0114832 to 0.0114832
Heightened Def Con from 0.0114975 to 0.0114975
Heightened Def Con from 0.0115031 to 0.0115031
Heightened Def Con from 0.0115032 to 0.0115032
Heightened Def Con from 0.0115175 to 0.0115175
Heightened Def Con from 0.0115231 to 0.0115231
Heightened Def Con from 0.0115231 to 0.0115231
Heightened Def Con from 0.0115375 to 0.0115375
Heightened Def Con from 0.0115431 to 0.0115431
Heightened Def Con from 0.0115431 to 0.0115431
Heightened Def Con from 0.0115576 to 0.0115576
Heightened Def Con from 0.0115631 to 0.0115631
Heightened Def Con from 0.0115631 to 0.0115631
Heightened Def Con from 0.0115776 to 0.0115776
Heightened Def Con from 0.011583 to 0.011583
Heightened Def Con from 0.0115831 to 0.0115831
Heightened Def Con from 0.0115976 to 0.0115976
Heightened Def Con from 0.011603 to 0.011603
Heightened Def Con from 0.011603 to 0.011603
Heightened Def Con from 0.0116176 to 0.0116176
Heightened Def Con from 0.011623 to 0.011623
Heightened Def Con from 0.011623 to 0.011623
Heightened Def Con from 0.0116377 to 0.0116377
Heightened Def Con from 0.011643 to 0.011643
Heightened Def Con from 0.011643 to 0.011643
Heightened Def Con from 0.0116577 to 0.0116577
Heightened Def Con from 0.0116629 to 0.011663
Heightened Def Con from 0.011663 to 0.011663
Heightened Def Con from 0.0116777 to 0.0116777
Heightened Def Con from 0.0116829 to 0.0116829
Heightened Def Con from 0.0116829 to 0.0116829
Heightened Def Con from 0.0116977 to 0.0116977
Heightened Def Con from 0.0117029 to 0.0117029
Heightened Def Con from 0.0117029 to 0.0117029
Heightened Def Con from 0.0117177 to 0.0117178
Heightened Def Con from 0.0117229 to 0.0117229
Heightened Def Con from 0.0117229 to 0.0117229
Heightened Def Con from 0.0117378 to 0.0117378
Heightened Def Con from 0.0117429 to 0.0117429
Heightened Def Con from 0.0117429 to 0.0117429
Heightened Def Con from 0.0117578 to 0.0117578
Heightened Def Con from 0.0117628 to 0.0117628
Heightened Def Con from 0.0117628 to 0.0117628
Heightened Def Con from 0.0117778 to 0.0117778
Heightened Def Con from 0.0117828 to 0.0117828
Heightened Def Con from 0.0117828 to 0.0117828
Heightened Def Con from 0.0117978 to 0.0117978
Heightened Def Con from 0.0118028 to 0.0118028
Heightened Def Con from 0.0118028 to 0.0118028
Heightened Def Con from 0.0118179 to 0.0118179
Heightened Def Con from 0.0118228 to 0.0118228
Heightened Def Con from 0.0118228 to 0.0118228
Heightened Def Con from 0.0118379 to 0.0118379
Heightened Def Con from 0.0118427 to 0.0118427
Heightened Def Con from 0.0118428 to 0.0118428
Heightened Def Con from 0.0118579 to 0.0118579
Heightened Def Con from 0.0118627 to 0.0118627
Heightened Def Con from 0.0118627 to 0.0118627
Heightened Def Con from 0.0118779 to 0.0118779
Heightened Def Con from 0.0118827 to 0.0118827
Heightened Def Con from 0.0118827 to 0.0118827
Heightened Def Con from 0.011898 to 0.011898
Heightened Def Con from 0.0119027 to 0.0119027
Heightened Def Con from 0.0119027 to 0.0119027
Heightened Def Con from 0.011918 to 0.011918
Heightened Def Con from 0.0119226 to 0.0119227
Heightened Def Con from 0.0119227 to 0.0119227
Heightened Def Con from 0.011938 to 0.011938
Heightened Def Con from 0.0119426 to 0.0119426
Heightened Def Con from 0.0119426 to 0.0119426
Heightened Def Con from 0.011958 to 0.011958
Heightened Def Con from 0.0119626 to 0.0119626
Heightened Def Con from 0.0119626 to 0.0119626
Heightened Def Con from 0.011978 to 0.0119781
Heightened Def Con from 0.0119826 to 0.0119826
Heightened Def Con from 0.0119826 to 0.0119826
Heightened Def Con from 0.0119981 to 0.0119981
Heightened Def Con from 0.0120026 to 0.0120026
Heightened Def Con from 0.0120026 to 0.0120026
Heightened Def Con from 0.0120181 to 0.0120181
Heightened Def Con from 0.0120225 to 0.0120225
Heightened Def Con from 0.0120226 to 0.0120226
Heightened Def Con from 0.0120381 to 0.0120381
Heightened Def Con from 0.0120425 to 0.0120425
Heightened Def Con from 0.0120425 to 0.0120425
Heightened Def Con from 0.0120581 to 0.0120581
Heightened Def Con from 0.0120625 to 0.0120625
Heightened Def Con from 0.0120625 to 0.0120625
Heightened Def Con from 0.0120782 to 0.0120782
Heightened Def Con from 0.0120825 to 0.0120825
Heightened Def Con from 0.0120825 to 0.0120825
Heightened Def Con from 0.0120982 to 0.0120982
Heightened Def Con from 0.0121025 to 0.0121025
Heightened Def Con from 0.0121025 to 0.0121025
Heightened Def Con from 0.0121182 to 0.0121182
Heightened Def Con from 0.0121224 to 0.0121224
Heightened Def Con from 0.0121224 to 0.0121224
Heightened Def Con from 0.0121382 to 0.0121382
Heightened Def Con from 0.0121424 to 0.0121424
Heightened Def Con from 0.0121424 to 0.0121424
Heightened Def Con from 0.0121582 to 0.0121582
Heightened Def Con from 0.0121624 to 0.0121624
Heightened Def Con from 0.0121624 to 0.0121624
Heightened Def Con from 0.0121783 to 0.0121783
Heightened Def Con from 0.0121824 to 0.0121824
Heightened Def Con from 0.0121824 to 0.0121824
Heightened Def Con from 0.0121983 to 0.0121983
Heightened Def Con from 0.0122023 to 0.0122023
Heightened Def Con from 0.0122024 to 0.0122024
Heightened Def Con from 0.0122183 to 0.0122183
Heightened Def Con from 0.0122223 to 0.0122223
Heightened Def Con from 0.0122223 to 0.0122223
Heightened Def Con from 0.0122383 to 0.0122383
Heightened Def Con from 0.0122423 to 0.0122423
Heightened Def Con from 0.0122423 to 0.0122423
Heightened Def Con from 0.0122583 to 0.0122584
Heightened Def Con from 0.0122623 to 0.0122623
Heightened Def Con from 0.0122623 to 0.0122623
Heightened Def Con from 0.0122784 to 0.0122784
Heightened Def Con from 0.0122823 to 0.0122823
Heightened Def Con from 0.0122823 to 0.0122823
Heightened Def Con from 0.0122984 to 0.0122984
Heightened Def Con from 0.0123022 to 0.0123022
Heightened Def Con from 0.0123023 to 0.0123023
Heightened Def Con from 0.0123184 to 0.0123184
Heightened Def Con from 0.0123222 to 0.0123222
Heightened Def Con from 0.0123222 to 0.0123222
Heightened Def Con from 0.0123384 to 0.0123384
Heightened Def Con from 0.0123422 to 0.0123422
Heightened Def Con from 0.0123422 to 0.0123422
Heightened Def Con from 0.0123584 to 0.0123585
Heightened Def Con from 0.0123622 to 0.0123622
Heightened Def Con from 0.0123622 to 0.0123622
Heightened Def Con from 0.0123785 to 0.0123785
Heightened Def Con from 0.0123822 to 0.0123822
Heightened Def Con from 0.0123822 to 0.0123822
Heightened Def Con from 0.0123985 to 0.0123985
Heightened Def Con from 0.0124021 to 0.0124021
Heightened Def Con from 0.0124022 to 0.0124022
Heightened Def Con from 0.0124185 to 0.0124185
Heightened Def Con from 0.0124221 to 0.0124221
Heightened Def Con from 0.0124221 to 0.0124221
Heightened Def Con from 0.0124385 to 0.0124385
Heightened Def Con from 0.0124421 to 0.0124421
Heightened Def Con from 0.0124421 to 0.0124421
Heightened Def Con from 0.0124585 to 0.0124586
Heightened Def Con from 0.0124621 to 0.0124621
Heightened Def Con from 0.0124621 to 0.0124621
Heightened Def Con from 0.0124786 to 0.0124786
Heightened Def Con from 0.0124821 to 0.0124821
Heightened Def Con from 0.0124821 to 0.0124821
Heightened Def Con from 0.0124986 to 0.0124986
Heightened Def Con from 0.012502 to 0.012502
Heightened Def Con from 0.0125021 to 0.0125021
Heightened Def Con from 0.0125186 to 0.0125186
Heightened Def Con from 0.012522 to 0.012522
Heightened Def Con from 0.012522 to 0.012522
Heightened Def Con from 0.0125386 to 0.0125386
Heightened Def Con from 0.012542 to 0.012542
Heightened Def Con from 0.012542 to 0.012542
Heightened Def Con from 0.0125586 to 0.0125587
Heightened Def Con from 0.012562 to 0.012562
Heightened Def Con from 0.012562 to 0.012562
Heightened Def Con from 0.0125787 to 0.0125787
Heightened Def Con from 0.012582 to 0.012582
Heightened Def Con from 0.012582 to 0.012582
Heightened Def Con from 0.0125987 to 0.0125987
Heightened Def Con from 0.0126019 to 0.0126019
Heightened Def Con from 0.012602 to 0.012602
Heightened Def Con from 0.0126187 to 0.0126187
Heightened Def Con from 0.0126219 to 0.0126219
Heightened Def Con from 0.0126219 to 0.0126219
Heightened Def Con from 0.0126387 to 0.0126387
Heightened Def Con from 0.0126419 to 0.0126419
Heightened Def Con from 0.0126419 to 0.0126419
Heightened Def Con from 0.0126587 to 0.0126587
Heightened Def Con from 0.0126619 to 0.0126619
Heightened Def Con from 0.0126619 to 0.0126619
Heightened Def Con from 0.0126788 to 0.0126788
Heightened Def Con from 0.0126819 to 0.0126819
Heightened Def Con from 0.0126819 to 0.0126819
Heightened Def Con from 0.0126988 to 0.0126988
Heightened Def Con from 0.0127019 to 0.0127019
Heightened Def Con from 0.0127019 to 0.0127019
Heightened Def Con from 0.0127188 to 0.0127188
Heightened Def Con from 0.0127218 to 0.0127218
Heightened Def Con from 0.0127219 to 0.0127219
Heightened Def Con from 0.0127388 to 0.0127388
Heightened Def Con from 0.0127418 to 0.0127418
Heightened Def Con from 0.0127418 to 0.0127418
Heightened Def Con from 0.0127588 to 0.0127588
Heightened Def Con from 0.0127618 to 0.0127618
Heightened Def Con from 0.0127618 to 0.0127618
Heightened Def Con from 0.0127788 to 0.0127789
Heightened Def Con from 0.0127818 to 0.0127818
Heightened Def Con from 0.0127818 to 0.0127818
Heightened Def Con from 0.0127989 to 0.0127989
Heightened Def Con from 0.0128018 to 0.0128018
Heightened Def Con from 0.0128018 to 0.0128018
Heightened Def Con from 0.0128185 to 0.0128185
Heightened Def Con from 0.0128189 to 0.0128189
Heightened Def Con from 0.0128217 to 0.0128218
Heightened Def Con from 0.0128218 to 0.0128218
Heightened Def Con from 0.0128385 to 0.0128385
Heightened Def Con from 0.0128389 to 0.0128389
Heightened Def Con from 0.0128389 to 0.0128389
Heightened Def Con from 0.0128417 to 0.0128417
Heightened Def Con from 0.0128417 to 0.0128417
Heightened Def Con from 0.0128585 to 0.0128585
Heightened Def Con from 0.0128589 to 0.0128589
Heightened Def Con from 0.0128617 to 0.0128617
Heightened Def Con from 0.0128617 to 0.0128617
Heightened Def Con from 0.0128785 to 0.0128785
Heightened Def Con from 0.0128789 to 0.0128789
Heightened Def Con from 0.0128817 to 0.0128817
Heightened Def Con from 0.0128817 to 0.0128817
Heightened Def Con from 0.0128985 to 0.0128986
Heightened Def Con from 0.0128989 to 0.012899
Heightened Def Con from 0.0129017 to 0.0129017
Heightened Def Con from 0.0129017 to 0.0129017
Heightened Def Con from 0.0129186 to 0.0129186
Heightened Def Con from 0.012919 to 0.012919
Heightened Def Con from 0.0129217 to 0.0129217
Heightened Def Con from 0.0129217 to 0.0129217
Heightened Def Con from 0.0129386 to 0.0129386
Heightened Def Con from 0.012939 to 0.012939
Heightened Def Con from 0.0129416 to 0.0129417
Heightened Def Con from 0.0129417 to 0.0129417
Heightened Def Con from 0.0129586 to 0.0129586
Heightened Def Con from 0.012959 to 0.012959
Heightened Def Con from 0.0129616 to 0.0129616
Heightened Def Con from 0.0129616 to 0.0129616
Heightened Def Con from 0.0129786 to 0.0129786
Heightened Def Con from 0.012979 to 0.012979
Heightened Def Con from 0.0129816 to 0.0129816
Heightened Def Con from 0.0129816 to 0.0129816
Heightened Def Con from 0.0129986 to 0.0129986
Heightened Def Con from 0.012999 to 0.012999
Heightened Def Con from 0.0130016 to 0.0130016
Heightened Def Con from 0.0130016 to 0.0130016
Heightened Def Con from 0.0130186 to 0.0130187
Heightened Def Con from 0.013019 to 0.0130191
Heightened Def Con from 0.0130216 to 0.0130216
Heightened Def Con from 0.0130216 to 0.0130216
Heightened Def Con from 0.0130387 to 0.0130387
Heightened Def Con from 0.0130391 to 0.0130391
Heightened Def Con from 0.0130416 to 0.0130416
Heightened Def Con from 0.0130416 to 0.0130416
Heightened Def Con from 0.0130587 to 0.0130587
Heightened Def Con from 0.0130591 to 0.0130591
Heightened Def Con from 0.0130616 to 0.0130616
Heightened Def Con from 0.0130616 to 0.0130616
Heightened Def Con from 0.0130787 to 0.0130787
Heightened Def Con from 0.0130791 to 0.0130791
Heightened Def Con from 0.0130815 to 0.0130815
Heightened Def Con from 0.0130815 to 0.0130816
Heightened Def Con from 0.0130987 to 0.0130987
Heightened Def Con from 0.0130991 to 0.0130991
Heightened Def Con from 0.0131015 to 0.0131015
Heightened Def Con from 0.0131015 to 0.0131015
Heightened Def Con from 0.0131187 to 0.0131187
Heightened Def Con from 0.0131191 to 0.0131191
Heightened Def Con from 0.0131215 to 0.0131215
Heightened Def Con from 0.0131215 to 0.0131215
Heightened Def Con from 0.0131387 to 0.0131387
Heightened Def Con from 0.0131391 to 0.0131391
Heightened Def Con from 0.0131415 to 0.0131415
Heightened Def Con from 0.0131415 to 0.0131415
Heightened Def Con from 0.0131588 to 0.0131588
Heightened Def Con from 0.0131592 to 0.0131592
Heightened Def Con from 0.0131615 to 0.0131615
Heightened Def Con from 0.0131615 to 0.0131615
Heightened Def Con from 0.0131788 to 0.0131788
Heightened Def Con from 0.0131792 to 0.0131792
Heightened Def Con from 0.0131815 to 0.0131815
Heightened Def Con from 0.0131815 to 0.0131815
Heightened Def Con from 0.0131988 to 0.0131988
Heightened Def Con from 0.0131992 to 0.0131992
Heightened Def Con from 0.0132014 to 0.0132014
Heightened Def Con from 0.0132015 to 0.0132015
Heightened Def Con from 0.0132188 to 0.0132188
Heightened Def Con from 0.0132192 to 0.0132192
Heightened Def Con from 0.0132214 to 0.0132214
Heightened Def Con from 0.0132214 to 0.0132214
Heightened Def Con from 0.0132388 to 0.0132388
Heightened Def Con from 0.0132392 to 0.0132392
Heightened Def Con from 0.0132414 to 0.0132414
Heightened Def Con from 0.0132414 to 0.0132414
Heightened Def Con from 0.0132588 to 0.0132588
Heightened Def Con from 0.0132592 to 0.0132592
Heightened Def Con from 0.0132614 to 0.0132614
Heightened Def Con from 0.0132614 to 0.0132614
Heightened Def Con from 0.0132788 to 0.0132788
Heightened Def Con from 0.0132792 to 0.0132792
Heightened Def Con from 0.0132814 to 0.0132814
Heightened Def Con from 0.0132814 to 0.0132814
Heightened Def Con from 0.0132989 to 0.0132989
Heightened Def Con from 0.0132993 to 0.0132993
Heightened Def Con from 0.0133014 to 0.0133014
Heightened Def Con from 0.0133014 to 0.0133014
Heightened Def Con from 0.0133189 to 0.0133189
Heightened Def Con from 0.0133193 to 0.0133193
Heightened Def Con from 0.0133214 to 0.0133214
Heightened Def Con from 0.0133214 to 0.0133214
Heightened Def Con from 0.0133389 to 0.0133389
Heightened Def Con from 0.0133393 to 0.0133393
Heightened Def Con from 0.0133413 to 0.0133413
Heightened Def Con from 0.0133414 to 0.0133414
Heightened Def Con from 0.0133589 to 0.0133589
Heightened Def Con from 0.0133593 to 0.0133593
Heightened Def Con from 0.0133613 to 0.0133613
Heightened Def Con from 0.0133613 to 0.0133614
Heightened Def Con from 0.0133789 to 0.0133789
Heightened Def Con from 0.0133793 to 0.0133793
Heightened Def Con from 0.0133813 to 0.0133813
Heightened Def Con from 0.0133813 to 0.0133813
Heightened Def Con from 0.0133989 to 0.0133989
Heightened Def Con from 0.0133993 to 0.0133993
Heightened Def Con from 0.0134013 to 0.0134013
Heightened Def Con from 0.0134013 to 0.0134013
Heightened Def Con from 0.0134189 to 0.0134189
Heightened Def Con from 0.0134193 to 0.0134193
Heightened Def Con from 0.0134213 to 0.0134213
Heightened Def Con from 0.0134213 to 0.0134213
Heightened Def Con from 0.013439 to 0.013439
Heightened Def Con from 0.0134394 to 0.0134394
Heightened Def Con from 0.0134413 to 0.0134413
Heightened Def Con from 0.0134413 to 0.0134413
Heightened Def Con from 0.013459 to 0.013459
Heightened Def Con from 0.0134594 to 0.0134594
Heightened Def Con from 0.0134613 to 0.0134613
Heightened Def Con from 0.0134613 ++++++++++to 0.0134613
Heightened Def Con from 0.0134613 ++++++++++++++++++++++++to 0.0134613
Heightened Def Con from 0.0134613 to 0.0134613
Heightened Def Con from 0.013479 to 0.013479
Heightened Def Con from 0.0134794 to 0.0134794
Heightened Def Con from 0.0134813 +to 0.0134813
Heightened Def Con from 0.0134813 ++++to 0.0134813
Heightened Def Con from 0.0134813 to 0.0134813
Heightened Def Con from 0.0134813 +++to 0.0134813
Heightened Def Con from 0.0134813 +++++++++++++++++++++++++to 0.0134813
Heightened Def Con from 0.0134813 to 0.0134813
Heightened Def Con from 0.013499 to 0.013499
Heightened Def Con from 0.0134994 to 0.0134994
Heightened Def Con from 0.0135012 +to 0.0135012
Heightened Def Con from 0.0135012 ++to 0.0135012
Heightened Def Con from 0.0135012 ++++++++++++++++++++++++++to 0.0135012
Heightened Def Con from 0.0135013 to 0.0135013
Heightened Def Con from 0.013519 to 0.013519
Heightened Def Con from 0.0135194 to 0.0135194
Heightened Def Con from 0.0135212 to 0.0135212
Heightened Def Con from 0.0135212 ++++++++++++++++++++++++++to 0.0135212
Heightened Def Con from 0.0135212 to 0.0135213
Heightened Def Con from 0.013539 to 0.013539
Heightened Def Con from 0.0135394 to 0.0135394
Heightened Def Con from 0.0135412 to 0.0135412
Heightened Def Con from 0.0135412 +to 0.0135412
Heightened Def Con from 0.0135412 +++to 0.0135412
