Circuit: * C:\Users\ycay\Desktop\FullBridge_Modulations\Transformless_SP_Inverter\FullBridge_LTspice\UF3C065040K4S\Unipolar_UF3C065040K4S_DeadTime.asc

Instance "m:u4:m1:2": Length shorter than recommended for a level 3 MOSFET.
Instance "m:u4:m1:1": Length shorter than recommended for a level 3 MOSFET.
Instance "m:u3:m1:2": Length shorter than recommended for a level 3 MOSFET.
Instance "m:u3:m1:1": Length shorter than recommended for a level 3 MOSFET.
Instance "m:u2:m1:2": Length shorter than recommended for a level 3 MOSFET.
Instance "m:u2:m1:1": Length shorter than recommended for a level 3 MOSFET.
Instance "m:u1:m1:2": Length shorter than recommended for a level 3 MOSFET.
Instance "m:u1:m1:1": Length shorter than recommended for a level 3 MOSFET.
Direct Newton iteration for .op point succeeded.
Heightened Def Con from 0.0110367 to 0.0110367
Heightened Def Con from 0.0110437 to 0.0110437
Heightened Def Con from 0.0110437 to 0.0110437
Heightened Def Con from 0.0110437 to 0.0110437
Heightened Def Con from 0.0110467 to 0.0110467
Heightened Def Con from 0.0110537 to 0.0110537
Heightened Def Con from 0.0110537 to 0.0110537
Heightened Def Con from 0.0110567 to 0.0110567
Heightened Def Con from 0.0110567 to 0.0110567
Heightened Def Con from 0.0110637 to 0.0110637
Heightened Def Con from 0.0110637 to 0.0110637
Heightened Def Con from 0.0110667 to 0.0110667
Heightened Def Con from 0.0110737 to 0.0110737
Heightened Def Con from 0.0110737 to 0.0110737
Heightened Def Con from 0.0110767 to 0.0110767
Heightened Def Con from 0.0110767 to 0.0110767
Heightened Def Con from 0.0110837 to 0.0110837
Heightened Def Con from 0.0110837 to 0.0110837
Heightened Def Con from 0.0110867 to 0.0110867
Heightened Def Con from 0.0110936 to 0.0110936
Heightened Def Con from 0.0110936 to 0.0110937
Heightened Def Con from 0.0110968 to 0.0110968
Heightened Def Con from 0.0110968 to 0.0110968
Heightened Def Con from 0.0111036 to 0.0111036
Heightened Def Con from 0.0111036 to 0.0111036
Heightened Def Con from 0.0111068 to 0.0111068
Heightened Def Con from 0.0111136 to 0.0111136
Heightened Def Con from 0.0111136 to 0.0111136
Heightened Def Con from 0.0111168 to 0.0111168
Heightened Def Con from 0.0111168 to 0.0111168
Heightened Def Con from 0.0111236 to 0.0111236
Heightened Def Con from 0.0111236 to 0.0111236
Heightened Def Con from 0.0111268 to 0.0111268
Heightened Def Con from 0.0111336 to 0.0111336
Heightened Def Con from 0.0111336 to 0.0111336
Heightened Def Con from 0.0111368 to 0.0111368
Heightened Def Con from 0.0111368 to 0.0111368
Heightened Def Con from 0.0111436 to 0.0111436
Heightened Def Con from 0.0111436 to 0.0111436
Heightened Def Con from 0.0111468 to 0.0111468
Heightened Def Con from 0.0111536 to 0.0111536
Heightened Def Con from 0.0111536 to 0.0111536
Heightened Def Con from 0.0111568 to 0.0111568
Heightened Def Con from 0.0111568 to 0.0111568
Heightened Def Con from 0.0111636 to 0.0111636
Heightened Def Con from 0.0111636 to 0.0111636
Heightened Def Con from 0.0111668 to 0.0111668
Heightened Def Con from 0.0111735 to 0.0111735
Heightened Def Con from 0.0111735 to 0.0111736
Heightened Def Con from 0.0111769 to 0.0111769
Heightened Def Con from 0.0111769 to 0.0111769
Heightened Def Con from 0.0111835 to 0.0111835
Heightened Def Con from 0.0111835 to 0.0111835
Heightened Def Con from 0.0111869 to 0.0111869
Heightened Def Con from 0.0111935 to 0.0111935
Heightened Def Con from 0.0111935 to 0.0111935
Heightened Def Con from 0.0111969 to 0.0111969
Heightened Def Con from 0.0111969 to 0.0111969
Heightened Def Con from 0.0112035 to 0.0112035
Heightened Def Con from 0.0112035 to 0.0112035
Heightened Def Con from 0.0112069 to 0.0112069
Heightened Def Con from 0.0112135 to 0.0112135
Heightened Def Con from 0.0112135 to 0.0112135
Heightened Def Con from 0.0112169 to 0.0112169
Heightened Def Con from 0.0112169 to 0.0112169
Heightened Def Con from 0.0112235 to 0.0112235
Heightened Def Con from 0.0112235 to 0.0112235
Heightened Def Con from 0.0112269 to 0.0112269
Heightened Def Con from 0.0112335 to 0.0112335
Heightened Def Con from 0.0112335 to 0.0112335
Heightened Def Con from 0.0112369 to 0.0112369
Heightened Def Con from 0.0112369 to 0.0112369
Heightened Def Con from 0.0112435 to 0.0112435
Heightened Def Con from 0.0112435 to 0.0112435
Heightened Def Con from 0.0112469 to 0.0112469
Heightened Def Con from 0.0112534 to 0.0112534
Heightened Def Con from 0.0112534 to 0.0112535
Heightened Def Con from 0.011257 to 0.011257
Heightened Def Con from 0.011257 to 0.011257
Heightened Def Con from 0.0112634 to 0.0112634
Heightened Def Con from 0.0112634 to 0.0112634
Heightened Def Con from 0.011267 to 0.011267
Heightened Def Con from 0.0112734 to 0.0112734
Heightened Def Con from 0.0112734 to 0.0112734
Heightened Def Con from 0.011277 to 0.011277
Heightened Def Con from 0.011277 to 0.011277
Heightened Def Con from 0.0112834 to 0.0112834
Heightened Def Con from 0.0112834 to 0.0112834
Heightened Def Con from 0.011287 to 0.011287
Heightened Def Con from 0.0112934 to 0.0112934
Heightened Def Con from 0.0112934 to 0.0112934
Heightened Def Con from 0.011297 to 0.011297
Heightened Def Con from 0.011297 to 0.011297
Heightened Def Con from 0.0113034 to 0.0113034
Heightened Def Con from 0.0113034 to 0.0113034
Heightened Def Con from 0.011307 to 0.011307
Heightened Def Con from 0.0113134 to 0.0113134
Heightened Def Con from 0.0113134 to 0.0113134
Heightened Def Con from 0.011317 to 0.011317
Heightened Def Con from 0.011317 to 0.011317
Heightened Def Con from 0.0113234 to 0.0113234
Heightened Def Con from 0.0113234 to 0.0113234
Heightened Def Con from 0.011327 to 0.011327
Heightened Def Con from 0.0113333 to 0.0113333
Heightened Def Con from 0.0113334 to 0.0113334
Heightened Def Con from 0.011337 to 0.011337
Heightened Def Con from 0.011337 to 0.0113371
Heightened Def Con from 0.0113371 to 0.0113371
Heightened Def Con from 0.0113433 to 0.0113433
Heightened Def Con from 0.0113433 to 0.0113433
Heightened Def Con from 0.0113471 to 0.0113471
Heightened Def Con from 0.0113533 to 0.0113533
Heightened Def Con from 0.0113533 to 0.0113533
Heightened Def Con from 0.0113571 to 0.0113571
Heightened Def Con from 0.0113571 to 0.0113571
Heightened Def Con from 0.0113633 to 0.0113633
Heightened Def Con from 0.0113633 to 0.0113633
Heightened Def Con from 0.0113671 to 0.0113671
Heightened Def Con from 0.0113733 to 0.0113733
Heightened Def Con from 0.0113733 to 0.0113733
Heightened Def Con from 0.0113771 to 0.0113771
Heightened Def Con from 0.0113771 to 0.0113771
Heightened Def Con from 0.0113833 to 0.0113833
Heightened Def Con from 0.0113833 to 0.0113833
Heightened Def Con from 0.0113871 to 0.0113871
Heightened Def Con from 0.0113933 to 0.0113933
Heightened Def Con from 0.0113933 to 0.0113933
Heightened Def Con from 0.0113971 to 0.0113971
Heightened Def Con from 0.0113971 to 0.0113971
Heightened Def Con from 0.0114033 to 0.0114033
Heightened Def Con from 0.0114033 to 0.0114033
Heightened Def Con from 0.0114071 to 0.0114071
Heightened Def Con from 0.0114132 to 0.0114132
Heightened Def Con from 0.0114133 to 0.0114133
Heightened Def Con from 0.0114171 to 0.0114171
Heightened Def Con from 0.0114171 to 0.0114171
Heightened Def Con from 0.0114171 to 0.0114172
Heightened Def Con from 0.0114232 to 0.0114232
Heightened Def Con from 0.0114232 to 0.0114232
Heightened Def Con from 0.0114272 to 0.0114272
Heightened Def Con from 0.0114332 to 0.0114332
Heightened Def Con from 0.0114332 to 0.0114332
Heightened Def Con from 0.0114372 to 0.0114372
Heightened Def Con from 0.0114372 to 0.0114372
Heightened Def Con from 0.0114432 to 0.0114432
Heightened Def Con from 0.0114432 to 0.0114432
Heightened Def Con from 0.0114472 to 0.0114472
Heightened Def Con from 0.0114532 to 0.0114532
Heightened Def Con from 0.0114532 to 0.0114532
Heightened Def Con from 0.0114572 to 0.0114572
Heightened Def Con from 0.0114572 to 0.0114572
Heightened Def Con from 0.0114632 to 0.0114632
Heightened Def Con from 0.0114632 to 0.0114632
Heightened Def Con from 0.0114672 to 0.0114672
Heightened Def Con from 0.0114732 to 0.0114732
Heightened Def Con from 0.0114732 to 0.0114732
Heightened Def Con from 0.0114772 to 0.0114772
Heightened Def Con from 0.0114772 to 0.0114772
Heightened Def Con from 0.0114832 to 0.0114832
Heightened Def Con from 0.0114832 to 0.0114832
Heightened Def Con from 0.0114872 to 0.0114872
Heightened Def Con from 0.0114931 to 0.0114932
Heightened Def Con from 0.0114932 to 0.0114932
Heightened Def Con from 0.0114972 to 0.0114972
Heightened Def Con from 0.0114972 to 0.0114972
Heightened Def Con from 0.0115031 to 0.0115031
Heightened Def Con from 0.0115031 to 0.0115031
Heightened Def Con from 0.0115073 to 0.0115073
Heightened Def Con from 0.0115131 to 0.0115131
Heightened Def Con from 0.0115131 to 0.0115131
Heightened Def Con from 0.0115173 to 0.0115173
Heightened Def Con from 0.0115173 to 0.0115173
Heightened Def Con from 0.0115231 to 0.0115231
Heightened Def Con from 0.0115231 to 0.0115231
Heightened Def Con from 0.0115273 to 0.0115273
Heightened Def Con from 0.0115331 to 0.0115331
Heightened Def Con from 0.0115331 to 0.0115331
Heightened Def Con from 0.0115373 to 0.0115373
Heightened Def Con from 0.0115373 to 0.0115373
Heightened Def Con from 0.0115431 to 0.0115431
Heightened Def Con from 0.0115431 to 0.0115431
Heightened Def Con from 0.0115431 to 0.0115431
Heightened Def Con from 0.0115473 to 0.0115473
Heightened Def Con from 0.0115531 to 0.0115531
Heightened Def Con from 0.0115531 to 0.0115531
Heightened Def Con from 0.0115573 to 0.0115573
Heightened Def Con from 0.0115573 to 0.0115573
Heightened Def Con from 0.0115631 to 0.0115631
Heightened Def Con from 0.0115631 to 0.0115631
Heightened Def Con from 0.0115673 to 0.0115673
Heightened Def Con from 0.0115731 to 0.0115731
Heightened Def Con from 0.0115731 to 0.0115731
Heightened Def Con from 0.0115773 to 0.0115773
Heightened Def Con from 0.0115773 to 0.0115773
Heightened Def Con from 0.011583 to 0.011583
Heightened Def Con from 0.0115831 to 0.0115831
Heightened Def Con from 0.0115874 to 0.0115874
Heightened Def Con from 0.011593 to 0.011593
Heightened Def Con from 0.011593 to 0.011593
Heightened Def Con from 0.0115974 to 0.0115974
Heightened Def Con from 0.0115974 to 0.0115974
Heightened Def Con from 0.011603 to 0.011603
Heightened Def Con from 0.011603 to 0.011603
Heightened Def Con from 0.0116074 to 0.0116074
Heightened Def Con from 0.011613 to 0.011613
Heightened Def Con from 0.011613 to 0.011613
Heightened Def Con from 0.0116174 to 0.0116174
Heightened Def Con from 0.0116174 to 0.0116174
Heightened Def Con from 0.011623 to 0.011623
Heightened Def Con from 0.011623 to 0.011623
Heightened Def Con from 0.0116274 to 0.0116274
Heightened Def Con from 0.011633 to 0.011633
Heightened Def Con from 0.011633 to 0.011633
Heightened Def Con from 0.0116374 to 0.0116374
Heightened Def Con from 0.0116374 to 0.0116374
Heightened Def Con from 0.011643 to 0.011643
Heightened Def Con from 0.011643 to 0.011643
Heightened Def Con from 0.0116474 to 0.0116474
Heightened Def Con from 0.011653 to 0.011653
Heightened Def Con from 0.011653 to 0.011653
Heightened Def Con from 0.0116574 to 0.0116574
Heightened Def Con from 0.0116574 to 0.0116574
Heightened Def Con from 0.0116629 to 0.011663
Heightened Def Con from 0.011663 to 0.011663
Heightened Def Con from 0.0116674 to 0.0116675
Heightened Def Con from 0.0116729 to 0.0116729
Heightened Def Con from 0.0116729 to 0.0116729
Heightened Def Con from 0.0116775 to 0.0116775
Heightened Def Con from 0.0116775 to 0.0116775
Heightened Def Con from 0.0116829 to 0.0116829
Heightened Def Con from 0.0116829 to 0.0116829
Heightened Def Con from 0.0116875 to 0.0116875
Heightened Def Con from 0.0116929 to 0.0116929
Heightened Def Con from 0.0116929 to 0.0116929
Heightened Def Con from 0.0116975 to 0.0116975
Heightened Def Con from 0.0116975 to 0.0116975
Heightened Def Con from 0.0117029 to 0.0117029
Heightened Def Con from 0.0117029 to 0.0117029
Heightened Def Con from 0.0117075 to 0.0117075
Heightened Def Con from 0.0117129 to 0.0117129
Heightened Def Con from 0.0117129 to 0.0117129
Heightened Def Con from 0.0117175 to 0.0117175
Heightened Def Con from 0.0117175 to 0.0117175
Heightened Def Con from 0.0117229 to 0.0117229
Heightened Def Con from 0.0117229 to 0.0117229
Heightened Def Con from 0.0117275 to 0.0117275
Heightened Def Con from 0.0117329 to 0.0117329
Heightened Def Con from 0.0117329 to 0.0117329
Heightened Def Con from 0.0117375 to 0.0117375
Heightened Def Con from 0.0117375 to 0.0117375
Heightened Def Con from 0.0117429 to 0.0117429
Heightened Def Con from 0.0117429 to 0.0117429
Heightened Def Con from 0.0117475 to 0.0117475
Heightened Def Con from 0.0117528 to 0.0117528
Heightened Def Con from 0.0117529 to 0.0117529
Heightened Def Con from 0.0117575 to 0.0117575
Heightened Def Con from 0.0117575 to 0.0117576
Heightened Def Con from 0.0117628 to 0.0117628
Heightened Def Con from 0.0117628 to 0.0117628
Heightened Def Con from 0.0117676 to 0.0117676
Heightened Def Con from 0.0117728 to 0.0117728
Heightened Def Con from 0.0117728 to 0.0117728
Heightened Def Con from 0.0117776 to 0.0117776
Heightened Def Con from 0.0117776 to 0.0117776
Heightened Def Con from 0.0117828 to 0.0117828
Heightened Def Con from 0.0117828 to 0.0117828
Heightened Def Con from 0.0117876 to 0.0117876
Heightened Def Con from 0.0117928 to 0.0117928
Heightened Def Con from 0.0117928 to 0.0117928
Heightened Def Con from 0.0117976 to 0.0117976
Heightened Def Con from 0.0117976 to 0.0117976
Heightened Def Con from 0.0118028 to 0.0118028
Heightened Def Con from 0.0118028 to 0.0118028
Heightened Def Con from 0.0118076 to 0.0118076
Heightened Def Con from 0.0118128 to 0.0118128
Heightened Def Con from 0.0118128 to 0.0118128
Heightened Def Con from 0.0118176 to 0.0118176
Heightened Def Con from 0.0118176 to 0.0118176
Heightened Def Con from 0.0118228 to 0.0118228
Heightened Def Con from 0.0118228 to 0.0118228
Heightened Def Con from 0.0118228 to 0.0118228
Heightened Def Con from 0.0118276 to 0.0118276
Heightened Def Con from 0.0118328 to 0.0118328
Heightened Def Con from 0.0118328 to 0.0118328
Heightened Def Con from 0.0118376 to 0.0118376
Heightened Def Con from 0.0118376 to 0.0118376
Heightened Def Con from 0.0118427 to 0.0118427
Heightened Def Con from 0.0118428 to 0.0118428
Heightened Def Con from 0.0118477 to 0.0118477
Heightened Def Con from 0.0118527 to 0.0118527
Heightened Def Con from 0.0118527 to 0.0118527
Heightened Def Con from 0.0118577 to 0.0118577
Heightened Def Con from 0.0118577 to 0.0118577
Heightened Def Con from 0.0118627 to 0.0118627
Heightened Def Con from 0.0118627 to 0.0118627
Heightened Def Con from 0.0118677 to 0.0118677
Heightened Def Con from 0.0118727 to 0.0118727
Heightened Def Con from 0.0118727 to 0.0118727
Heightened Def Con from 0.0118777 to 0.0118777
Heightened Def Con from 0.0118777 to 0.0118777
Heightened Def Con from 0.0118827 to 0.0118827
Heightened Def Con from 0.0118827 to 0.0118827
Heightened Def Con from 0.0118877 to 0.0118877
Heightened Def Con from 0.0118927 to 0.0118927
Heightened Def Con from 0.0118927 to 0.0118927
Heightened Def Con from 0.0118977 to 0.0118977
Heightened Def Con from 0.0118977 to 0.0118977
Heightened Def Con from 0.0119027 to 0.0119027
Heightened Def Con from 0.0119027 to 0.0119027
Heightened Def Con from 0.0119077 to 0.0119077
Heightened Def Con from 0.0119127 to 0.0119127
Heightened Def Con from 0.0119127 to 0.0119127
Heightened Def Con from 0.0119177 to 0.0119177
Heightened Def Con from 0.0119177 to 0.0119177
Heightened Def Con from 0.0119227 to 0.0119227
Heightened Def Con from 0.0119227 to 0.0119227
Heightened Def Con from 0.0119277 to 0.0119277
Heightened Def Con from 0.0119326 to 0.0119326
Heightened Def Con from 0.0119327 to 0.0119327
Heightened Def Con from 0.0119377 to 0.0119377
Heightened Def Con from 0.0119378 to 0.0119378
Heightened Def Con from 0.0119378 to 0.0119378
Heightened Def Con from 0.0119426 to 0.0119426
Heightened Def Con from 0.0119426 to 0.0119426
Heightened Def Con from 0.0119478 to 0.0119478
Heightened Def Con from 0.0119526 to 0.0119526
Heightened Def Con from 0.0119526 to 0.0119526
Heightened Def Con from 0.0119578 to 0.0119578
Heightened Def Con from 0.0119578 to 0.0119578
Heightened Def Con from 0.0119626 to 0.0119626
Heightened Def Con from 0.0119626 to 0.0119626
Heightened Def Con from 0.0119678 to 0.0119678
Heightened Def Con from 0.0119726 to 0.0119726
Heightened Def Con from 0.0119726 to 0.0119726
Heightened Def Con from 0.0119778 to 0.0119778
Heightened Def Con from 0.0119778 to 0.0119778
Heightened Def Con from 0.0119826 to 0.0119826
Heightened Def Con from 0.0119826 to 0.0119826
Heightened Def Con from 0.0119878 to 0.0119878
Heightened Def Con from 0.0119926 to 0.0119926
Heightened Def Con from 0.0119926 to 0.0119926
Heightened Def Con from 0.0119978 to 0.0119978
Heightened Def Con from 0.0119978 to 0.0119978
Heightened Def Con from 0.0120026 to 0.0120026
Heightened Def Con from 0.0120026 to 0.0120026
Heightened Def Con from 0.0120078 to 0.0120078
Heightened Def Con from 0.0120126 to 0.0120126
Heightened Def Con from 0.0120126 to 0.0120126
Heightened Def Con from 0.0120178 to 0.0120178
Heightened Def Con from 0.0120178 to 0.0120178
Heightened Def Con from 0.0120225 to 0.0120225
Heightened Def Con from 0.0120226 to 0.0120226
Heightened Def Con from 0.0120279 to 0.0120279
Heightened Def Con from 0.0120325 to 0.0120325
Heightened Def Con from 0.0120325 to 0.0120325
Heightened Def Con from 0.0120379 to 0.0120379
Heightened Def Con from 0.0120379 to 0.0120379
Heightened Def Con from 0.0120425 to 0.0120425
Heightened Def Con from 0.0120425 to 0.0120425
Heightened Def Con from 0.0120479 to 0.0120479
Heightened Def Con from 0.0120525 to 0.0120525
Heightened Def Con from 0.0120525 to 0.0120525
Heightened Def Con from 0.0120579 to 0.0120579
Heightened Def Con from 0.0120579 to 0.0120579
Heightened Def Con from 0.0120625 to 0.0120625
Heightened Def Con from 0.0120625 to 0.0120625
Heightened Def Con from 0.0120679 to 0.0120679
Heightened Def Con from 0.0120725 to 0.0120725
Heightened Def Con from 0.0120725 to 0.0120725
Heightened Def Con from 0.0120779 to 0.0120779
Heightened Def Con from 0.0120779 to 0.0120779
Heightened Def Con from 0.0120825 to 0.0120825
Heightened Def Con from 0.0120825 to 0.0120825
Heightened Def Con from 0.0120879 to 0.0120879
Heightened Def Con from 0.0120925 to 0.0120925
Heightened Def Con from 0.0120925 to 0.0120925
Heightened Def Con from 0.0120979 to 0.0120979
Heightened Def Con from 0.0120979 to 0.0120979
Heightened Def Con from 0.0121025 to 0.0121025
Heightened Def Con from 0.0121025 to 0.0121025
Heightened Def Con from 0.0121079 to 0.0121079
Heightened Def Con from 0.0121124 to 0.0121125
Heightened Def Con from 0.0121125 to 0.0121125
Heightened Def Con from 0.0121179 to 0.012118
Heightened Def Con from 0.0121224 to 0.0121224
Heightened Def Con from 0.0121224 to 0.0121225
Heightened Def Con from 0.012128 to 0.012128
Heightened Def Con from 0.0121324 to 0.0121324
Heightened Def Con from 0.0121324 to 0.0121324
Heightened Def Con from 0.012138 to 0.012138
Heightened Def Con from 0.012138 to 0.012138
Heightened Def Con from 0.0121424 to 0.0121424
Heightened Def Con from 0.0121424 to 0.0121424
Heightened Def Con from 0.012148 to 0.012148
Heightened Def Con from 0.0121524 to 0.0121524
Heightened Def Con from 0.0121524 to 0.0121524
Heightened Def Con from 0.012158 to 0.012158
Heightened Def Con from 0.012158 to 0.012158
Heightened Def Con from 0.0121624 to 0.0121624
Heightened Def Con from 0.0121624 to 0.0121624
Heightened Def Con from 0.012168 to 0.012168
Heightened Def Con from 0.0121724 to 0.0121724
Heightened Def Con from 0.0121724 to 0.0121724
Heightened Def Con from 0.012178 to 0.012178
Heightened Def Con from 0.012178 to 0.012178
Heightened Def Con from 0.0121824 to 0.0121824
Heightened Def Con from 0.0121824 to 0.0121824
Heightened Def Con from 0.012188 to 0.012188
Heightened Def Con from 0.0121924 to 0.0121924
Heightened Def Con from 0.0121924 to 0.0121924
Heightened Def Con from 0.012198 to 0.012198
Heightened Def Con from 0.012198 to 0.012198
Heightened Def Con from 0.0122024 to 0.0122024
Heightened Def Con from 0.0122024 to 0.0122024
Heightened Def Con from 0.012208 to 0.012208
Heightened Def Con from 0.0122123 to 0.0122123
Heightened Def Con from 0.0122124 to 0.0122124
Heightened Def Con from 0.012218 to 0.0122181
Heightened Def Con from 0.0122181 to 0.0122181
Heightened Def Con from 0.0122223 to 0.0122223
Heightened Def Con from 0.0122223 to 0.0122223
Heightened Def Con from 0.0122281 to 0.0122281
Heightened Def Con from 0.0122323 to 0.0122323
Heightened Def Con from 0.0122323 to 0.0122323
Heightened Def Con from 0.0122381 to 0.0122381
Heightened Def Con from 0.0122381 to 0.0122381
Heightened Def Con from 0.0122423 to 0.0122423
Heightened Def Con from 0.0122423 to 0.0122423
Heightened Def Con from 0.0122481 to 0.0122481
Heightened Def Con from 0.0122523 to 0.0122523
Heightened Def Con from 0.0122523 to 0.0122523
Heightened Def Con from 0.0122581 to 0.0122581
Heightened Def Con from 0.0122581 to 0.0122581
Heightened Def Con from 0.0122581 to 0.0122581
Heightened Def Con from 0.0122623 to 0.0122623
Heightened Def Con from 0.0122623 to 0.0122623
Heightened Def Con from 0.0122681 to 0.0122681
Heightened Def Con from 0.0122723 to 0.0122723
Heightened Def Con from 0.0122723 to 0.0122723
Heightened Def Con from 0.0122781 to 0.0122781
Heightened Def Con from 0.0122781 to 0.0122781
Heightened Def Con from 0.0122823 to 0.0122823
Heightened Def Con from 0.0122823 to 0.0122823
Heightened Def Con from 0.0122881 to 0.0122881
Heightened Def Con from 0.0122923 to 0.0122923
Heightened Def Con from 0.0122923 to 0.0122923
Heightened Def Con from 0.0122981 to 0.0122981
Heightened Def Con from 0.0122981 to 0.0122981
Heightened Def Con from 0.0123023 to 0.0123023
Heightened Def Con from 0.0123023 to 0.0123023
Heightened Def Con from 0.0123081 to 0.0123081
Heightened Def Con from 0.0123122 to 0.0123122
Heightened Def Con from 0.0123123 to 0.0123123
Heightened Def Con from 0.0123182 to 0.0123182
Heightened Def Con from 0.0123182 to 0.0123182
Heightened Def Con from 0.0123222 to 0.0123222
Heightened Def Con from 0.0123222 to 0.0123222
Heightened Def Con from 0.0123282 to 0.0123282
Heightened Def Con from 0.0123322 to 0.0123322
Heightened Def Con from 0.0123322 to 0.0123322
Heightened Def Con from 0.0123382 to 0.0123382
Heightened Def Con from 0.0123382 to 0.0123382
Heightened Def Con from 0.0123382 to 0.0123382
Heightened Def Con from 0.0123422 to 0.0123422
Heightened Def Con from 0.0123422 to 0.0123422
Heightened Def Con from 0.0123422 to 0.0123422
Heightened Def Con from 0.0123482 to 0.0123482
Heightened Def Con from 0.0123522 to 0.0123522
Heightened Def Con from 0.0123522 to 0.0123522
Heightened Def Con from 0.0123582 to 0.0123582
Heightened Def Con from 0.0123582 to 0.0123582
Heightened Def Con from 0.0123622 to 0.0123622
Heightened Def Con from 0.0123622 to 0.0123622
Heightened Def Con from 0.0123682 to 0.0123682
Heightened Def Con from 0.0123722 to 0.0123722
Heightened Def Con from 0.0123722 to 0.0123722
Heightened Def Con from 0.0123782 to 0.0123782
Heightened Def Con from 0.0123782 to 0.0123782
Heightened Def Con from 0.0123822 to 0.0123822
Heightened Def Con from 0.0123822 to 0.0123822
Heightened Def Con from 0.0123882 to 0.0123882
Heightened Def Con from 0.0123922 to 0.0123922
Heightened Def Con from 0.0123922 to 0.0123922
Heightened Def Con from 0.0123982 to 0.0123982
Heightened Def Con from 0.0123982 to 0.0123982
Heightened Def Con from 0.0124022 to 0.0124022
Heightened Def Con from 0.0124022 to 0.0124022
Heightened Def Con from 0.0124082 to 0.0124082
Heightened Def Con from 0.0124121 to 0.0124121
Heightened Def Con from 0.0124122 to 0.0124122
Heightened Def Con from 0.0124183 to 0.0124183
Heightened Def Con from 0.0124183 to 0.0124183
Heightened Def Con from 0.0124221 to 0.0124221
Heightened Def Con from 0.0124221 to 0.0124221
Heightened Def Con from 0.0124283 to 0.0124283
Heightened Def Con from 0.0124321 to 0.0124321
Heightened Def Con from 0.0124321 to 0.0124321
Heightened Def Con from 0.0124383 to 0.0124383
Heightened Def Con from 0.0124383 to 0.0124383
Heightened Def Con from 0.0124383 to 0.0124383
Heightened Def Con from 0.0124421 to 0.0124421
Heightened Def Con from 0.0124421 to 0.0124421
Heightened Def Con from 0.0124483 to 0.0124483
Heightened Def Con from 0.0124521 to 0.0124521
Heightened Def Con from 0.0124521 to 0.0124521
Heightened Def Con from 0.0124583 to 0.0124583
Heightened Def Con from 0.0124583 to 0.0124583
Heightened Def Con from 0.0124621 to 0.0124621
Heightened Def Con from 0.0124621 to 0.0124621
Heightened Def Con from 0.0124683 to 0.0124683
Heightened Def Con from 0.0124721 to 0.0124721
Heightened Def Con from 0.0124721 to 0.0124721
Heightened Def Con from 0.0124783 to 0.0124783
Heightened Def Con from 0.0124783 to 0.0124783
Heightened Def Con from 0.0124783 to 0.0124783
Heightened Def Con from 0.0124821 to 0.0124821
Heightened Def Con from 0.0124821 to 0.0124821
Heightened Def Con from 0.0124883 to 0.0124883
Heightened Def Con from 0.0124921 to 0.0124921
Heightened Def Con from 0.0124921 to 0.0124921
Heightened Def Con from 0.0124983 to 0.0124983
Heightened Def Con from 0.0124983 to 0.0124983
Heightened Def Con from 0.0125021 to 0.0125021
Heightened Def Con from 0.0125021 to 0.0125021
Heightened Def Con from 0.0125083 to 0.0125083
Heightened Def Con from 0.012512 to 0.0125121
Heightened Def Con from 0.0125121 to 0.0125121
Heightened Def Con from 0.0125183 to 0.0125183
Heightened Def Con from 0.0125183 to 0.0125184
Heightened Def Con from 0.012522 to 0.012522
Heightened Def Con from 0.012522 to 0.0125221
Heightened Def Con from 0.0125284 to 0.0125284
Heightened Def Con from 0.012532 to 0.012532
Heightened Def Con from 0.012532 to 0.012532
Heightened Def Con from 0.0125384 to 0.0125384
Heightened Def Con from 0.0125384 to 0.0125384
Heightened Def Con from 0.012542 to 0.012542
Heightened Def Con from 0.012542 to 0.012542
Heightened Def Con from 0.0125484 to 0.0125484
Heightened Def Con from 0.012552 to 0.012552
Heightened Def Con from 0.012552 to 0.012552
Heightened Def Con from 0.0125584 to 0.0125584
Heightened Def Con from 0.0125584 to 0.0125584
Heightened Def Con from 0.012562 to 0.012562
Heightened Def Con from 0.012562 to 0.012562
Heightened Def Con from 0.0125684 to 0.0125684
Heightened Def Con from 0.012572 to 0.012572
Heightened Def Con from 0.012572 to 0.012572
Heightened Def Con from 0.0125784 to 0.0125784
Heightened Def Con from 0.0125784 to 0.0125784
Heightened Def Con from 0.012582 to 0.012582
Heightened Def Con from 0.012582 to 0.012582
Heightened Def Con from 0.0125884 to 0.0125884
Heightened Def Con from 0.012592 to 0.012592
Heightened Def Con from 0.012592 to 0.012592
Heightened Def Con from 0.0125984 to 0.0125984
Heightened Def Con from 0.0125984 to 0.0125984
Heightened Def Con from 0.012602 to 0.012602
Heightened Def Con from 0.012602 to 0.012602
Heightened Def Con from 0.0126084 to 0.0126084
Heightened Def Con from 0.012612 to 0.012612
Heightened Def Con from 0.012612 to 0.012612
Heightened Def Con from 0.0126184 to 0.0126184
Heightened Def Con from 0.0126184 to 0.0126184
Heightened Def Con from 0.0126219 to 0.0126219
Heightened Def Con from 0.012622 to 0.012622
Heightened Def Con from 0.0126284 to 0.0126285
Heightened Def Con from 0.0126319 to 0.0126319
Heightened Def Con from 0.0126319 to 0.012632
Heightened Def Con from 0.0126385 to 0.0126385
Heightened Def Con from 0.0126385 to 0.0126385
Heightened Def Con from 0.0126419 to 0.0126419
